estacion,magnitud,mes,dia,medicion,lluvia_mm
49,12,08,31,31,0
49,12,10,01,85,0
49,12,10,02,17,0
49,12,10,03,61,0
49,12,10,04,55,0
49,12,10,05,27,0
49,12,10,06,37,0
49,12,10,07,79,0
49,12,10,08,52,0
49,12,10,09,69,0
49,12,10,10,38,0
49,12,10,11,44,0
49,12,10,12,15,5.4
49,12,10,13,21,0
49,12,10,14,22,3.2
49,12,10,15,15,0
49,12,10,16,37,0.6
49,12,10,17,52,2.3
49,12,10,18,26,0.1
49,12,10,19,14,18.4
49,12,10,20,12,0.5
49,12,10,21,38,0
49,12,10,22,35,10.1
49,12,10,23,23,1.5
49,12,10,24,30,0
49,12,10,25,71,0
49,12,10,26,78,0
49,12,10,27,70,0
49,12,10,28,72,0
49,12,10,29,119,0
49,12,10,30,78,0
49,12,10,31,21,0.5
49,12,12,01,27,26.8
49,12,12,02,24,0
49,12,12,03,28,2
49,12,12,04,38,2
49,12,12,05,30,0
49,12,12,06,27,0
49,12,12,07,73,0
49,12,12,08,98,2.7
49,12,12,09,64,0
49,12,12,10,134,0
49,12,12,11,85,0.3
49,12,12,12,30,1.7
49,12,12,13,20,0
49,12,12,14,23,0
49,12,12,15,23,0
49,12,12,16,36,0.3
49,12,12,17,32,0.9
49,12,12,18,58,1.2
49,12,12,19,28,38.4
49,12,12,20,20,12.8
49,12,12,21,10,1
49,12,12,22,9,0
49,12,12,23,57,0
49,12,12,24,90,0
49,12,12,25,77,0
49,12,12,26,122,0
49,12,12,27,93,0
49,12,12,28,142,0
49,12,12,29,108,0
49,12,12,30,122,0
49,12,12,31,177,0
49,14,01,01,10,0
49,14,01,02,5,0
49,14,01,03,21,0
49,14,01,04,4,0
49,14,01,05,3,0
49,14,01,06,6,0
49,14,01,07,7,0
49,14,01,08,9,0
49,14,01,09,15,0
49,14,01,10,39,0
49,14,01,11,19,0
49,14,01,12,15,0
49,14,01,13,7,0
49,14,01,14,2,0
49,14,01,15,15,0
49,14,01,16,14,0
49,14,01,17,11,0
49,14,01,18,13,0
49,14,01,19,10,5.9
49,14,01,20,32,0
49,14,01,21,33,0
49,14,01,22,22,0.4
49,14,01,23,59,0
49,14,01,24,37,0
49,14,01,25,29,0
49,14,01,26,21,0
49,14,01,27,52,0
49,14,01,28,60,0
49,14,01,29,57,0
49,14,01,30,62,4.1
49,14,01,31,41,8.2
49,14,03,01,54,0
49,14,03,02,43,0
49,14,03,03,44,0
49,14,03,04,61,0
49,14,03,05,64,0
49,14,03,06,52,8.2
49,14,03,07,64,0
49,14,03,08,47,0
49,14,03,09,46,0
49,14,03,10,31,0
49,14,03,11,35,0
49,14,03,12,44,0
49,14,03,13,67,0
49,14,03,14,50,0
49,14,03,15,31,0
49,14,03,16,51,0
49,14,03,17,64,0
49,14,03,18,79,0
49,14,03,19,80,0
49,14,03,20,78,0
49,14,03,21,67,0
49,14,03,22,67,0
49,14,03,23,68,0
49,14,03,24,65,0
49,14,03,25,77,0
49,14,03,26,88,0
49,14,03,27,63,0
49,14,03,28,71,0
49,14,03,29,86,0
49,14,03,30,99,0
49,14,03,31,69,1.6
49,14,05,01,82,0
49,14,05,02,85,0
49,14,05,03,69,0
49,14,05,04,86,0
49,14,05,05,89,0
49,14,05,06,75,0
49,14,05,07,65,0
49,14,05,08,58,0
49,14,05,09,63,0
49,14,05,10,41,0
49,14,05,11,74,0
49,14,05,12,85,0
49,14,05,13,82,0
49,14,05,14,94,0
49,14,05,15,68,0
49,14,05,16,77,0.1
49,14,05,17,87,0
49,14,05,18,83,0
49,14,05,19,86,0
49,14,05,20,85,0
49,14,05,21,86,0
49,14,05,22,84,0
49,14,05,23,62,0
49,14,05,24,74,0
49,14,05,25,74,0
49,14,05,26,69,0
49,14,05,27,54,0
49,14,05,28,71,0
49,14,05,29,70,0
49,14,05,30,59,0
49,14,05,31,78,0
49,14,07,01,73,0
49,14,07,02,93,1.6
49,14,07,03,90,0
49,14,07,04,95,0
49,14,07,05,84,0
49,14,07,06,67,0
49,14,07,07,78,0
49,14,07,08,77,0
49,14,07,09,94,0
49,14,07,10,92,0
49,14,07,11,83,0
49,14,07,12,72,0
49,14,07,13,74,0
49,14,07,14,86,0
49,14,07,15,88,0
49,14,07,16,84,0
49,14,07,17,74,0
49,14,07,18,98,0
49,14,07,19,92,0
49,14,07,20,96,0
49,14,07,21,81,6.2
49,14,07,22,70,0
49,14,07,23,83,0.8
49,14,07,24,86,0
49,14,07,25,77,0
49,14,07,26,66,0
49,14,07,27,68,0
49,14,07,28,66,0
49,14,07,29,59,0
49,14,07,30,83,0
49,14,07,31,73,0
49,14,08,01,74,0
49,14,08,02,82,0
49,14,08,03,82,0
49,14,08,04,80,0
49,14,08,05,68,0
49,14,08,06,70,0
49,14,08,07,52,0
49,14,08,08,54,0
49,14,08,09,25,0
49,14,08,10,64,0
49,14,08,11,78,0
49,14,08,12,75,0
49,14,08,13,77,0
49,14,08,14,76,0
49,14,08,15,69,0
49,14,08,16,69,0
49,14,08,17,62,0
49,14,08,18,64,0
49,14,08,19,46,0.4
49,14,08,20,62,0.1
49,14,08,21,63,16.2
49,14,08,22,55,0
49,14,08,23,69,0
49,14,08,24,75,0
49,14,08,25,74,4.2
49,14,08,26,52,26.9
49,14,08,27,55,0
49,14,08,28,62,0
49,14,08,29,55,0
49,14,08,30,79,10.6
49,14,08,31,59,0
49,14,10,01,35,0
49,14,10,02,66,0
49,14,10,03,31,0
49,14,10,04,36,0
49,14,10,05,50,0
49,14,10,06,47,0
49,14,10,07,23,0
49,14,10,08,34,0
49,14,10,09,34,0
49,14,10,10,47,0
49,14,10,11,29,0
49,14,10,12,43,5.4
49,14,10,13,43,0
49,14,10,14,44,3.2
49,14,10,15,52,0
49,14,10,16,34,0.6
49,14,10,17,22,2.3
49,14,10,18,27,0.1
49,14,10,19,54,18.4
49,14,10,20,56,0.5
49,14,10,21,33,0
49,14,10,22,31,10.1
49,14,10,23,37,1.5
49,14,10,24,40,0
49,14,10,25,13,0
49,14,10,26,17,0
49,14,10,27,23,0
49,14,10,28,22,0
49,14,10,29,4,0
49,14,10,30,17,0
49,14,10,31,35,0.5
49,14,12,01,38,26.8
49,14,12,02,47,0
49,14,12,03,40,2
49,14,12,04,32,2
49,14,12,05,39,0
49,14,12,06,37,0
49,14,12,07,8,0
49,14,12,08,4,2.7
49,14,12,09,9,0
49,14,12,10,3,0
49,14,12,11,21,0.3
49,14,12,12,41,1.7
49,14,12,13,55,0
49,14,12,14,43,0
49,14,12,15,42,0
49,14,12,16,32,0.3
49,14,12,17,31,0.9
49,14,12,18,27,1.2
49,14,12,19,37,38.4
49,14,12,20,52,12.8
49,14,12,21,57,1
49,14,12,22,65,0
49,14,12,23,32,0
49,14,12,24,6,0
49,14,12,25,10,0
49,14,12,26,9,0
49,14,12,27,16,0
49,14,12,28,7,0
49,14,12,29,7,0
49,14,12,30,6,0
49,14,12,31,2,0
50,7,01,01,37,0
50,7,01,02,67,0
50,7,01,03,43,0
50,7,01,04,64,0
50,7,01,05,51,0
50,7,01,06,84,0
50,7,01,07,40,0
50,7,01,08,58,0
50,7,01,09,29,0
50,7,01,10,12,0
50,7,01,11,57,0
50,7,01,12,35,0
50,7,01,13,39,0
50,7,01,14,154,0
50,7,01,15,73,0
50,7,01,16,40,0
50,7,01,17,32,0
50,7,01,18,56,0
50,7,01,19,57,5.9
50,7,01,20,11,0
50,7,01,21,22,0
50,7,01,22,36,0.4
50,7,01,23,16,0
50,7,01,24,22,0
50,7,01,25,29,0
50,7,01,26,22,0
50,7,01,27,11,0
50,7,01,28,16,0
50,7,01,29,19,0
50,7,01,30,21,4.1
50,7,01,31,14,8.2
50,7,03,01,15,0
50,7,03,02,13,0
50,7,03,03,10,0
50,7,03,04,16,0
50,7,03,05,19,0
50,7,03,06,13,8.2
50,7,03,07,23,0
50,7,03,08,31,0
50,7,03,09,15,0
50,7,03,10,15,0
50,7,03,11,11,0
50,7,03,12,22,0
50,7,03,13,10,0
50,7,03,14,19,0
50,7,03,15,38,0
50,7,03,16,11,0
50,7,03,17,8,0
50,7,03,18,3,0
50,7,03,19,8,0
50,7,03,20,3,0
50,7,03,21,12,0
50,7,03,22,11,0
50,7,03,23,2,0
50,7,03,24,1,0
50,7,03,25,3,0
50,7,03,26,2,0
50,7,03,27,24,0
50,7,03,28,6,0
50,7,03,29,2,0
50,7,03,30,4,0
50,7,03,31,1,1.6
50,7,05,01,3,0
50,7,05,02,1,0
50,7,05,03,2,0
50,7,05,04,4,0
50,7,05,05,4,0
50,7,05,06,14,0
50,7,05,07,16,0
50,7,05,08,12,0
50,7,05,09,17,0
50,7,05,10,17,0
50,7,05,11,4,0
50,7,05,12,2,0
50,7,05,13,6,0
50,7,05,14,7,0
50,7,05,15,5,0
50,7,05,16,9,0.1
50,7,05,17,15,0
50,7,05,18,9,0
50,7,05,19,5,0
50,7,05,20,9,0
50,7,05,21,8,0
50,7,05,22,9,0
50,7,05,23,15,0
50,7,05,24,5,0
50,7,05,25,3,0
50,7,05,26,3,0
50,7,05,27,13,0
50,7,05,28,6,0
50,7,05,29,5,0
50,7,05,30,3,0
50,7,05,31,5,0
50,7,07,01,7,0
50,7,07,02,5,1.6
50,7,07,03,2,0
50,7,07,04,2,0
50,7,07,05,14,0
50,7,07,06,8,0
50,7,07,07,7,0
50,7,07,08,11,0
50,7,07,09,6,0
50,7,07,10,3,0
50,7,07,11,9,0
50,7,07,12,13,0
50,7,07,13,5,0
50,7,07,14,9,0
50,7,07,15,9,0
50,7,07,16,4,0
50,7,07,17,7,0
50,7,07,18,4,0
50,7,07,19,7,0
50,7,07,20,4,0
50,7,07,21,1,6.2
50,7,07,22,2,0
50,7,07,23,4,0.8
50,7,07,24,3,0
50,7,07,25,9,0
50,7,07,26,13,0
50,7,07,27,7,0
50,7,07,28,2,0
50,7,07,29,10,0
50,7,07,30,4,0
50,7,07,31,2,0
50,7,08,01,6,0
50,7,08,02,6,0
50,7,08,03,5,0
50,7,08,04,11,0
50,7,08,05,16,0
50,7,08,06,11,0
50,7,08,07,12,0
50,7,08,08,10,0
50,7,08,09,11,0
50,7,08,10,5,0
50,7,08,11,4,0
50,7,08,12,4,0
50,7,08,13,4,0
50,7,08,14,5,0
50,7,08,15,3,0
50,7,08,16,4,0
50,7,08,17,5,0
50,7,08,18,5,0
50,7,08,19,8,0.4
50,7,08,20,2,0.1
50,7,08,21,3,16.2
50,7,08,22,2,0
50,7,08,23,3,0
50,7,08,24,4,0
50,7,08,25,2,4.2
50,7,08,26,4,26.9
50,7,08,27,6,0
50,7,08,28,6,0
50,7,08,29,3,0
50,7,08,30,3,10.6
50,7,08,31,10,0
50,7,10,01,41,0
50,7,10,02,13,0
50,7,10,03,15,0
50,7,10,04,20,0
50,7,10,05,9,0
50,7,10,06,9,0
50,7,10,07,22,0
50,7,10,08,27,0
50,7,10,09,23,0
50,7,10,10,12,0
50,7,10,11,12,0
50,7,10,12,3,5.4
50,7,10,13,10,0
50,7,10,14,13,3.2
50,7,10,15,23,0
50,7,10,16,25,0.6
50,7,10,17,32,2.3
50,7,10,18,22,0.1
50,7,10,19,8,18.4
50,7,10,20,8,0.5
50,7,10,21,17,0
50,7,10,22,16,10.1
50,7,10,23,30,1.5
50,7,10,24,33,0
50,7,10,25,56,0
50,7,10,26,40,0
50,7,10,27,35,0
50,7,10,28,31,0
50,7,10,29,60,0
50,7,10,30,43,0
50,7,10,31,28,0.5
50,7,12,01,8,26.8
50,7,12,02,4,0
50,7,12,03,5,2
50,7,12,04,7,2
50,7,12,05,5,0
50,7,12,06,9,0
50,7,12,07,25,0
50,7,12,08,48,2.7
50,7,12,09,31,0
50,7,12,10,106,0
50,7,12,11,68,0.3
50,7,12,12,21,1.7
50,7,12,13,17,0
50,7,12,14,16,0
50,7,12,15,14,0
50,7,12,16,7,0.3
50,7,12,17,21,0.9
50,7,12,18,31,1.2
50,7,12,19,12,38.4
50,7,12,20,18,12.8
50,7,12,21,8,1
50,7,12,22,8,0
50,7,12,23,34,0
50,7,12,24,33,0
50,7,12,25,29,0
50,7,12,26,34,0
50,7,12,27,36,0
50,7,12,28,48,0
50,7,12,29,56,0
50,7,12,30,74,0
50,7,12,31,91,0
50,8,01,01,66,0
50,8,01,02,77,0
50,8,01,03,60,0
50,8,01,04,78,0
50,8,01,05,76,0
50,8,01,06,89,0
50,8,01,07,75,0
50,8,01,08,75,0
50,8,01,09,59,0
50,8,01,10,38,0
50,8,01,11,78,0
50,8,01,12,64,0
50,8,01,13,65,0
50,8,01,14,113,0
50,8,01,15,81,0
50,8,01,16,60,0
50,8,01,17,59,0
50,8,01,18,67,0
50,8,01,19,66,5.9
50,8,01,20,37,0
50,8,01,21,48,0
50,8,01,22,53,0.4
50,8,01,23,24,0
50,8,01,24,43,0
50,8,01,25,52,0
50,8,01,26,47,0
50,8,01,27,23,0
50,8,01,28,28,0
50,8,01,29,34,0
50,8,01,30,34,4.1
50,8,01,31,21,8.2
50,8,03,01,50,0
50,8,03,02,53,0
50,8,03,03,40,0
50,8,03,04,27,0
50,8,03,05,39,0
50,8,03,06,31,8.2
50,8,03,07,36,0
50,8,03,08,51,0
50,8,03,09,52,0
50,8,03,10,42,0
50,8,03,11,38,0
50,8,03,12,43,0
50,8,03,13,28,0
50,8,03,14,47,0
50,8,03,15,72,0
50,8,03,16,46,0
50,8,03,17,26,0
50,8,03,18,18,0
50,8,03,19,28,0
50,8,03,20,22,0
50,8,03,21,43,0
50,8,03,22,42,0
50,8,03,23,28,0
50,8,03,24,23,0
50,8,03,25,25,0
50,8,03,26,17,0
50,8,03,27,53,0
50,8,03,28,43,0
50,8,03,29,29,0
50,8,03,30,26,0
50,8,03,31,21,1.6
50,8,05,01,18,0
50,8,05,02,14,0
50,8,05,03,16,0
50,8,05,04,16,0
50,8,05,05,18,0
50,8,05,06,43,0
50,8,05,07,28,0
50,8,05,08,18,0
50,8,05,09,28,0
50,8,05,10,21,0
50,8,05,11,20,0
50,8,05,12,13,0
50,8,05,13,29,0
50,8,05,14,37,0
50,8,05,15,34,0
50,8,05,16,31,0.1
50,8,05,17,27,0
50,8,05,18,17,0
50,8,05,19,18,0
50,8,05,20,31,0
50,8,05,21,31,0
50,8,05,22,35,0
50,8,05,23,47,0
50,8,05,24,17,0
50,8,05,25,11,0
50,8,05,26,12,0
50,8,05,27,33,0
50,8,05,28,17,0
50,8,05,29,15,0
50,8,05,30,18,0
50,8,05,31,31,0
50,8,07,01,31,0
50,8,07,02,28,1.6
50,8,07,03,20,0
50,8,07,04,18,0
50,8,07,05,37,0
50,8,07,06,31,0
50,8,07,07,28,0
50,8,07,08,31,0
50,8,07,09,26,0
50,8,07,10,23,0
50,8,07,11,58,0
50,8,07,12,66,0
50,8,07,13,33,0
50,8,07,14,19,0
50,8,07,15,30,0
50,8,07,16,26,0
50,8,07,17,33,0
50,8,07,18,29,0
50,8,07,19,31,0
50,8,07,20,24,0
50,8,07,21,15,6.2
50,8,07,22,20,0
50,8,07,23,28,0.8
50,8,07,24,34,0
50,8,07,25,41,0
50,8,07,26,31,0
50,8,07,27,18,0
50,8,07,28,14,0
50,8,07,29,36,0
50,8,07,30,25,0
50,8,07,31,14,0
50,8,08,01,24,0
50,8,08,02,30,0
50,8,08,03,26,0
50,8,08,04,29,0
50,8,08,05,45,0
50,8,08,06,35,0
50,8,08,07,27,0
50,8,08,08,25,0
50,8,08,09,15,0
50,8,08,10,18,0
50,8,08,11,17,0
50,8,08,12,16,0
50,8,08,13,15,0
50,8,08,14,29,0
50,8,08,15,20,0
50,8,08,16,17,0
50,8,08,17,28,0
50,8,08,18,24,0
50,8,08,19,24,0.4
50,8,08,20,11,0.1
50,8,08,21,15,16.2
50,8,08,22,20,0
50,8,08,23,33,0
50,8,08,24,36,0
50,8,08,25,14,4.2
50,8,08,26,20,26.9
50,8,08,27,28,0
50,8,08,28,43,0
50,8,08,29,47,0
50,8,08,30,32,10.6
50,8,08,31,51,0
50,8,10,01,62,0
50,8,10,02,25,0
50,8,10,03,54,0
50,8,10,04,61,0
50,8,10,05,41,0
50,8,10,06,40,0
50,8,10,07,63,0
50,8,10,08,59,0
50,8,10,09,53,0
50,8,10,10,43,0
50,8,10,11,54,0
50,8,10,12,22,5.4
50,8,10,13,34,0
50,8,10,14,27,3.2
50,8,10,15,32,0
50,8,10,16,39,0.6
50,8,10,17,48,2.3
50,8,10,18,32,0.1
50,8,10,19,23,18.4
50,8,10,20,19,0.5
50,8,10,21,38,0
50,8,10,22,35,10.1
50,8,10,23,39,1.5
50,8,10,24,49,0
50,8,10,25,66,0
50,8,10,26,55,0
50,8,10,27,53,0
50,8,10,28,59,0
50,8,10,29,66,0
50,8,10,30,58,0
50,8,10,31,37,0.5
50,8,12,01,28,26.8
50,8,12,02,17,0
50,8,12,03,21,2
50,8,12,04,31,2
50,8,12,05,23,0
50,8,12,06,28,0
50,8,12,07,48,0
50,8,12,08,54,2.7
50,8,12,09,47,0
50,8,12,10,69,0
50,8,12,11,54,0.3
50,8,12,12,31,1.7
50,8,12,13,29,0
50,8,12,14,28,0
50,8,12,15,39,0
50,8,12,16,34,0.3
50,8,12,17,40,0.9
50,8,12,18,52,1.2
50,8,12,19,44,38.4
50,8,12,20,27,12.8
50,8,12,21,11,1
50,8,12,22,13,0
50,8,12,23,52,0
50,8,12,24,58,0
50,8,12,25,44,0
50,8,12,26,47,0
50,8,12,27,51,0
50,8,12,28,62,0
50,8,12,29,65,0
50,8,12,30,72,0
50,8,12,31,74,0
50,9,01,01,18,0
50,9,01,02,18,0
50,9,01,03,9,0
50,9,01,04,16,0
50,9,01,05,19,0
50,9,01,06,26,0
50,9,01,07,12,0
50,9,01,08,12,0
50,9,01,09,9,0
50,9,01,10,9,0
50,9,01,11,16,0
50,9,01,12,13,0
50,9,01,13,21,0
50,9,01,14,40,0
50,9,01,15,16,0
50,9,01,16,26,0
50,9,01,17,33,0
50,9,01,18,17,0
50,9,01,19,27,5.9
50,9,01,20,11,0
50,9,01,21,8,0
50,9,01,22,11,0.4
50,9,01,23,3,0
50,9,01,24,5,0
50,9,01,25,4,0
50,9,01,26,10,0
50,9,01,27,7,0
50,9,01,28,5,0
50,9,01,29,7,0
50,9,01,30,6,4.1
50,9,01,31,4,8.2
50,9,03,01,11,0
50,9,03,02,13,0
50,9,03,03,13,0
50,9,03,04,6,0
50,9,03,05,7,0
50,9,03,06,5,8.2
50,9,03,07,6,0
50,9,03,08,8,0
50,9,03,09,12,0
50,9,03,10,14,0
50,9,03,11,8,0
50,9,03,12,8,0
50,9,03,13,4,0
50,9,03,14,6,0
50,9,03,15,11,0
50,9,03,16,8,0
50,9,03,17,9,0
50,9,03,18,2,0
50,9,03,19,3,0
50,9,03,20,3,0
50,9,03,21,8,0
50,9,03,22,10,0
50,9,03,23,11,0
50,9,03,24,9,0
50,9,03,25,8,0
50,9,03,26,7,0
50,9,03,27,9,0
50,9,03,28,8,0
50,9,03,29,8,0
50,9,03,30,9,0
50,9,03,31,10,1.6
50,9,05,01,5,0
50,9,05,02,6,0
50,9,05,03,6,0
50,9,05,04,5,0
50,9,05,05,4,0
50,9,05,06,7,0
50,9,05,07,9,0
50,9,05,08,4,0
50,9,05,09,6,0
50,9,05,10,6,0
50,9,05,11,7,0
50,9,05,12,4,0
50,9,05,13,4,0
50,9,05,14,8,0
50,9,05,15,9,0
50,9,05,16,10,0.1
50,9,05,17,4,0
50,9,05,18,3,0
50,9,05,19,4,0
50,9,05,20,6,0
50,9,05,21,8,0
50,9,05,22,10,0
50,9,05,23,11,0
50,9,05,24,5,0
50,9,05,25,2,0
50,9,05,26,4,0
50,9,05,27,5,0
50,9,05,28,3,0
50,9,05,29,4,0
50,9,05,30,3,0
50,9,05,31,7,0
50,9,07,01,13,0
50,9,07,02,13,1.6
50,9,07,03,12,0
50,9,07,04,13,0
50,9,07,05,14,0
50,9,07,06,9,0
50,9,07,07,9,0
50,9,07,08,8,0
50,9,07,09,8,0
50,9,07,10,8,0
50,9,07,11,12,0
50,9,07,12,13,0
50,9,07,13,18,0
50,9,07,14,9,0
50,9,07,15,7,0
50,9,07,16,13,0
50,9,07,17,12,0
50,9,07,18,14,0
50,9,07,19,12,0
50,9,07,20,13,0
50,9,07,21,15,6.2
50,9,07,22,14,0
50,9,07,23,7,0.8
50,9,07,24,9,0
50,9,07,25,10,0
50,9,07,26,9,0
50,9,07,27,5,0
50,9,07,28,5,0
50,9,07,29,9,0
50,9,07,30,6,0
50,9,07,31,14,0
50,9,10,01,8,0
50,9,10,02,5,0
50,9,10,03,6,0
50,9,10,04,8,0
50,9,10,05,6,0
50,9,10,06,8,0
50,9,10,07,8,0
50,9,10,08,5,0
50,9,10,09,8,0
50,9,10,10,9,0
50,9,10,11,11,0
50,9,10,12,8,5.4
50,9,10,13,8,0
50,9,10,14,8,3.2
50,9,10,15,3,0
50,9,10,16,6,0.6
50,9,10,17,11,2.3
50,9,10,18,5,0.1
50,9,10,19,6,18.4
50,9,10,20,4,0.5
50,9,10,21,5,0
50,9,10,22,5,10.1
50,9,10,23,7,1.5
50,9,10,24,8,0
50,9,10,25,13,0
50,9,10,26,15,0
50,9,10,27,12,0
50,9,10,28,18,0
50,9,10,29,27,0
50,9,10,30,22,0
50,9,10,31,7,0.5
50,9,12,01,9,26.8
50,9,12,02,2,0
50,9,12,03,4,2
50,9,12,04,3,2
50,9,12,05,3,0
50,9,12,06,7,0
50,9,12,07,14,0
50,9,12,08,19,2.7
50,9,12,09,16,0
50,9,12,10,22,0
50,9,12,11,15,0.3
50,9,12,12,8,1.7
50,9,12,13,9,0
50,9,12,14,6,0
50,9,12,15,11,0
50,9,12,16,10,0.3
50,9,12,17,14,0.9
50,9,12,18,13,1.2
50,9,12,19,15,38.4
50,9,12,20,9,12.8
50,9,12,21,7,1
50,9,12,22,11,0
50,9,12,23,8,0
50,9,12,24,21,0
50,9,12,25,17,0
50,9,12,26,13,0
50,9,12,27,6,0
50,9,12,28,8,0
50,9,12,29,7,0
50,9,12,30,16,0
50,9,12,31,24,0
50,10,01,01,25,0
50,10,01,02,28,0
50,10,01,03,18,0
50,10,01,04,28,0
50,10,01,05,29,0
50,10,01,06,35,0
50,10,01,07,18,0
50,10,01,08,22,0
50,10,01,09,15,0
50,10,01,10,12,0
50,10,01,11,25,0
50,10,01,12,18,0
50,10,01,13,27,0
50,10,01,14,63,0
50,10,01,15,29,0
50,10,01,16,38,0
50,10,01,17,42,0
50,10,01,18,27,0
50,10,01,19,35,5.9
50,10,01,20,15,0
50,10,01,21,14,0
50,10,01,22,18,0.4
50,10,01,23,9,0
50,10,01,24,11,0
50,10,01,25,11,0
50,10,01,26,16,0
50,10,01,27,11,0
50,10,01,28,11,0
50,10,01,29,16,0
50,10,01,30,12,4.1
50,10,01,31,9,8.2
50,10,03,01,24,0
50,10,03,02,25,0
50,10,03,03,23,0
50,10,03,04,15,0
50,10,03,05,18,0
50,10,03,06,13,8.2
50,10,03,07,15,0
50,10,03,08,18,0
50,10,03,09,18,0
50,10,03,10,20,0
50,10,03,11,12,0
50,10,03,12,15,0
50,10,03,13,7,0
50,10,03,14,12,0
50,10,03,15,20,0
50,10,03,16,15,0
50,10,03,17,24,0
50,10,03,18,4,0
50,10,03,19,7,0
50,10,03,20,7,0
50,10,03,21,18,0
50,10,03,22,20,0
50,10,03,23,23,0
50,10,03,24,20,0
50,10,03,25,17,0
50,10,03,26,17,0
50,10,03,27,19,0
50,10,03,28,20,0
50,10,03,29,22,0
50,10,03,30,18,0
50,10,03,31,17,1.6
50,10,05,01,11,0
50,10,05,02,12,0
50,10,05,03,12,0
50,10,05,04,8,0
50,10,05,05,8,0
50,10,05,06,14,0
50,10,05,07,21,0
50,10,05,08,11,0
50,10,05,09,14,0
50,10,05,10,13,0
50,10,05,11,15,0
50,10,05,12,8,0
50,10,05,13,10,0
50,10,05,14,20,0
50,10,05,15,17,0
50,10,05,16,28,0.1
50,10,05,17,10,0
50,10,05,18,7,0
50,10,05,19,7,0
50,10,05,20,11,0
50,10,05,21,14,0
50,10,05,22,16,0
50,10,05,23,29,0
50,10,05,24,15,0
50,10,05,25,7,0
50,10,05,26,8,0
50,10,05,27,13,0
50,10,05,28,10,0
50,10,05,29,9,0
50,10,05,30,8,0
50,10,05,31,21,0
50,10,07,01,38,0
50,10,07,02,30,1.6
50,10,07,03,27,0
50,10,07,04,34,0
50,10,07,05,33,0
50,10,07,06,23,0
50,10,07,07,21,0
50,10,07,08,23,0
50,10,07,09,15,0
50,10,07,10,18,0
50,10,07,11,28,0
50,10,07,12,37,0
50,10,07,13,51,0
50,10,07,14,21,0
50,10,07,15,20,0
50,10,07,16,29,0
50,10,07,17,31,0
50,10,07,18,30,0
50,10,07,19,29,0
50,10,07,20,34,0
50,10,07,21,44,6.2
50,10,07,22,39,0
50,10,07,23,25,0.8
50,10,07,24,28,0
50,10,07,25,33,0
50,10,07,26,21,0
50,10,07,27,13,0
50,10,07,28,11,0
50,10,07,29,20,0
50,10,07,30,16,0
50,10,07,31,29,0
50,10,10,01,22,0
50,10,10,02,14,0
50,10,10,03,18,0
50,10,10,04,22,0
50,10,10,05,16,0
50,10,10,06,17,0
50,10,10,07,20,0
50,10,10,08,16,0
50,10,10,09,23,0
50,10,10,10,24,0
50,10,10,11,27,0
50,10,10,12,21,5.4
50,10,10,13,21,0
50,10,10,14,19,3.2
50,10,10,15,9,0
50,10,10,16,16,0.6
50,10,10,17,20,2.3
50,10,10,18,12,0.1
50,10,10,19,11,18.4
50,10,10,20,5,0.5
50,10,10,21,7,0
50,10,10,22,8,10.1
50,10,10,23,11,1.5
50,10,10,24,17,0
50,10,10,25,25,0
50,10,10,26,24,0
50,10,10,27,20,0
50,10,10,28,27,0
50,10,10,29,42,0
50,10,10,30,37,0
50,10,10,31,14,0.5
50,10,12,01,10,26.8
50,10,12,02,4,0
50,10,12,03,6,2
50,10,12,04,5,2
50,10,12,05,5,0
50,10,12,06,10,0
50,10,12,07,22,0
50,10,12,08,26,2.7
50,10,12,09,23,0
50,10,12,10,37,0
50,10,12,11,24,0.3
50,10,12,12,12,1.7
50,10,12,13,11,0
50,10,12,14,8,0
50,10,12,15,13,0
50,10,12,16,13,0.3
50,10,12,17,18,0.9
50,10,12,18,17,1.2
50,10,12,19,16,38.4
50,10,12,20,10,12.8
50,10,12,21,9,1
50,10,12,22,14,0
50,10,12,23,12,0
50,10,12,24,29,0
50,10,12,25,20,0
50,10,12,26,18,0
50,10,12,27,11,0
50,10,12,28,15,0
50,10,12,29,15,0
50,10,12,30,26,0
50,10,12,31,36,0
50,12,01,01,123,0
50,12,01,02,180,0
50,12,01,03,127,0
50,12,01,04,176,0
50,12,01,05,154,0
50,12,01,06,218,0
50,12,01,07,137,0
50,12,01,08,165,0
50,12,01,09,103,0
50,12,01,10,56,0
50,12,01,11,166,0
50,12,01,12,118,0
50,12,01,13,124,0
50,12,01,14,349,0
50,12,01,15,193,0
50,12,01,16,121,0
50,12,01,17,107,0
50,12,01,18,154,0
50,12,01,19,154,5.9
50,12,01,20,54,0
50,12,01,21,82,0
50,12,01,22,109,0.4
50,12,01,23,49,0
50,12,01,24,77,0
50,12,01,25,96,0
50,12,01,26,81,0
50,12,01,27,40,0
50,12,01,28,53,0
50,12,01,29,63,0
50,12,01,30,66,4.1
50,12,01,31,43,8.2
50,12,03,01,73,0
50,12,03,02,74,0
50,12,03,03,55,0
50,12,03,04,52,0
50,12,03,05,68,0
50,12,03,06,52,8.2
50,12,03,07,71,0
50,12,03,08,98,0
50,12,03,09,74,0
50,12,03,10,65,0
50,12,03,11,55,0
50,12,03,12,78,0
50,12,03,13,44,0
50,12,03,14,76,0
50,12,03,15,130,0
50,12,03,16,64,0
